Log file open, 01/02/23 10:19:31
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157A00][0000056FFE190000 52] iPad7, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE154200][0000056FFE195000 52] iPad8, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE156C00][0000056FFE197800 52] iPad9, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE154E00][0000056FFE19A000 52] iPad10, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE156400][0000056FFE19C800 52] iPadPro11, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158000][0000056FFE1E2800 52] iPadPro2_11, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157600][0000056FFE200000 52] iPadPro3_11, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158200][0000056FFE205000 52] iPadPro4_11, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158A00][0000056FFE207800 52] iPadPro3_129, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE156E00][0000056FFE20A000 52] iPadPro4_129, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157C00][0000056FFE20C800 52] iPadPro5_129, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE156800][0000056FFE192800 52] iPadPro6_129, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157400][0000056FFE210000 52] AppleTV, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159000][0000056FFE215000 52] AppleTV4K, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158600][0000056FFE217800 52] AppleTV2_4K, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159200][0000056FFE21A000 52] TVOS, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15A800][0000056FFE202800 52] Mac, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15AA00][0000056FFE21C800 52] MacEditor, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159A00][0000056FFE220000 52] MacClient, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15AC00][0000056FFE225000 52] MacServer, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15AE00][0000056FFE22A000 52] Linux, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15A600][0000056FFE227800 52] LinuxEditor, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158400][0000056FFE22C800 52] LinuxArm64Editor, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159E00][0000056FFE212800 52] LinuxArm64, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159800][0000056FFE230000 52] LinuxClient, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15A200][0000056FFE235000 52] LinuxArm64Client, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159C00][0000056FFE237800 52] LinuxServer, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159400][0000056FFE23A000 52] LinuxArm64Server, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15A400][0000056FFE23C800 52] Android, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15B000][0000056FFE222800 52] Android_Preview_OpenGL, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158E00][0000056FFE240000 52] Android_Preview_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15B200][0000056FFE245000 52] Android_Low, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15BA00][0000056FFE247800 52] Android_Mid, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158C00][0000056FFE24A000 52] Android_High, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE159600][0000056FFE24C800 52] Android_Default, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15A000][0000056FFE232800 52] Android_Adreno4xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157800][0000056FFE1F0000 52] Android_Adreno5xx_Low, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15C000][0000056FFE1F5000 52] Android_Adreno5xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15B600][0000056FFE1F7800 52] Android_Adreno6xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15C200][0000056FFE1FA000 52] Android_Adreno6xx_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15CA00][0000056FFE1FC800 52] Android_Adreno7xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE154800][0000056FFE242800 52] Android_Adreno7xx_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15BC00][0000056FFE250000 52] Android_Mali_T6xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE158800][0000056FFE255000 52] Android_Mali_T7xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15B400][0000056FFE257800 52] Android_Mali_T8xx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15D000][0000056FFE25A000 52] Android_Mali_G71, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15C600][0000056FFE25C800 52] Android_Mali_G72, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15D200][0000056FFE1F2800 52] Android_Mali_G72_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15DA00][0000056FFE270000 52] Android_Mali_G76, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15BE00][0000056FFE275000 52] Android_Mali_G76_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15CC00][0000056FFE277800 52] Android_Mali_G77, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15B800][0000056FFE27A000 52] Android_Mali_G77_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15C400][0000056FFE27C800 52] Android_Mali_G78, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15E000][0000056FFE252800 52] Android_Mali_G78_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15D600][0000056FFE280000 52] Android_Mali_G710, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15E200][0000056FFE285000 52] Android_Mali_G710_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15EA00][0000056FFE287800 52] Android_Xclipse_920, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15CE00][0000056FFE28A000 52] Android_Xclipse_920_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15DC00][0000056FFE28C800 52] Android_Vulkan_SM5, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15C800][0000056FFE272800 52] Android_PowerVR_G6xxx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15D400][0000056FFE290000 52] Android_PowerVR_GT7xxx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15F000][0000056FFE295000 52] Android_PowerVR_GE8xxx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15EC00][0000056FFE297800 52] Android_PowerVR_GM9xxx, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15EE00][0000056FFE29A000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15E600][0000056FFE29C800 52] Android_TegraK1, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15D800][0000056FFE282800 52] Android_Unknown_Vulkan, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE157E00][0000056FFE2A0000 52] Oculus_Quest, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFB7BF600][0000056FFE2A5000 52] Oculus_Quest2, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: 	[0000056FFE15DE00][0000056FFE2A7800 52] HoloLens, 
[2023.01.02-01.19.34:826][  0]LogDeviceProfileManager: Active device profile: [0000056FFE152A00][0000056FF4445000 52] WindowsEditor
[2023.01.02-01.19.34:826][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.02-01.19.34:826][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.02-01.19.34:826][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.02-01.19.34:826][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.02-01.19.34:826][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.02-01.19.34:829][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.02-01.19.34:834][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Apartment.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/TurnkeyReport_1.log" -log="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/TurnkeyLog_1.log" -project="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Apartment.uproject"  -Device=Win64@TRANSFERSCHOLAR'
[2023.01.02-01.19.34:834][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Apartment.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/TurnkeyReport_1.log" -log="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Intermediate/TurnkeyLog_1.log" -project="C:/Users/r283/Desktop/Github/UnrealPractice/Apartment/Apartment.uproject"  -Device=Win64@TRANSFERSCHOLAR" -nocompile -nocompileuat ]
[2023.01.02-01.19.34:868][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
